pop,ISO3
1110,CRI
941,CUB
1180,CYP
1990,CZE
2180,DEU
1170,DJI
652,DMA
2550,DNK
791,DOM
939,DZA
636,ECU
1330,EGY
740,ERI
2110,ESP
1960,EST
868,ETH
1760,FIN
1090,FJI
2500,FRA
723,
610,GAB
4710,GBR
945,GEO
928,GHA
527,GIN
970,GMB
596,GNB
448,GNQ
1680,GRC
1330,GRD
1240,GTM
1690,GUY
1640,
895,HND
1200,HRV
880,HTI
1530,HUN
1190,IDN
1360,IND
1720,IRL
1220,IRN
1220,IRQ
1400,ISL
1310,ISR
3430,ITA
1550,JAM
1220,JOR
1830,JPN
1440,KAZ
894,KEN
763,
869,KHM
772,KIR
1620,
1130,KOR
1590,KWT
1030,
1490,LBN
1170,LBR
1250,LBY
785,
1220,LKA
533,LSO
1690,LTU
2190,LUX
1190,LVA
967,MAR
2740,MCO
920,MDA
629,MDG
1170,MDV
1450,MEX
754,MHL
870,MKD
847,MLI
1080,MLT
1110,MMR
1380,MNE
597,MNG
507,MOZ
652,MRT
1440,MUS
530,MWI
1330,MYS
729,NAM
639,NER
1150,NGA
1350,NIC
3870,NLD
1890,NOR
890,NPL
770,NRU
1140,NZL
490,OMN
1300,PAK
1110,PAN
1330,PER
1290,PHL
1170,PLW
759,PNG
958,POL
1050,
1490,PRT
1080,PRY
1250,
1590,QAT
576,ROU
1940,RUS
631,RWA
1100,SAU
684,SDN
697,SEN
1130,SGP
505,SLB
1010,SLE
1210,SLV
1980,SMR
973,SOM
1790,SRB
705,SSD
1100,STP
2270,SUR
1740,
2140,SVN
1970,SWE
644,SWZ
1110,SYC
1500,SYR
504,TCD
913,TGO
1260,THA
785,TJK
1360,TKM
738,TLS
922,TON
1750,TTO
949,TUN
1340,TUR
999,TUV
1340,TWN
593,TZA
663,UGA
1090,UKR
2660,URY
3860,USA
743,UZB
1160,VCT
1410,VEN
1170,VNM
813,VUT
1950,WSM
1260,YEM
1560,ZAF
664,ZMB
1180,ZWE
583,AFG
476,AGO
589,ALB
1700,AND
1450,ARE
2150,ARG
741,ARM
1050,ATG
1060,AUS
2500,AUT
881,AZE
652,BDI
3270,BEL
1010,BEN
744,BFA
934,BGD
1390,BGR
1090,BHR
2010,BHS
1200,BIH
1120,BLR
805,BLZ
1120,BOL
1200,BRA
1590,BRB
2100,BRN
876,BTN
450,BWA
594,CAF
1860,CAN
2800,CHE
1110,CHL
1250,CHN
708,
744,CMR
430,
721,
1230,COL
727,COM
597,CPV
1110,CRI
948,CUB
1180,CYP
1990,CZE
2180,DEU
1180,DJI
652,DMA
2580,DNK
791,DOM
940,DZA
636,ECU
1330,EGY
740,ERI
2120,ESP
1960,EST
870,ETH
1770,FIN
1090,FJI
2500,FRA
724,
610,GAB
4450,GBR
945,GEO
928,GHA
527,GIN
972,GMB
597,GNB
448,GNQ
1690,GRC
1330,GRD
1240,GTM
1690,GUY
1630,
895,HND
1220,HRV
880,HTI
1530,HUN
1190,IDN
1360,IND
1740,IRL
1220,IRN
1220,IRQ
1400,ISL
1310,ISR
3510,ITA
1550,JAM
1220,JOR
1830,JPN
1450,KAZ
894,KEN
769,
869,KHM
773,KIR
1620,
1130,KOR
1590,KWT
1030,
1490,LBN
1180,LBR
1250,LBY
785,
1220,LKA
533,LSO
1700,LTU
2190,LUX
1200,LVA
964,MAR
2750,MCO
926,MDA
629,MDG
1170,MDV
1440,MEX
754,MHL
870,MKD
847,MLI
1080,MLT
1110,MMR
1370,MNE
597,MNG
507,MOZ
652,MRT
1440,MUS
531,MWI
1330,MYS
729,NAM
639,NER
1150,NGA
1350,NIC
3940,NLD
1900,NOR
890,NPL
770,NRU
1140,NZL
490,OMN
1300,PAK
1110,PAN
1340,PER
1290,PHL
1170,PLW
759,PNG
920,POL
1050,
1550,PRT
1090,PRY
1250,
1590,QAT
576,ROU
1940,RUS
634,RWA
1100,SAU
684,SDN
698,SEN
1130,SGP
505,SLB
1010,SLE
1210,SLV
1990,SMR
974,SOM
1790,SRB
705,SSD
1100,STP
2270,SUR
1740,
2140,SVN
1840,SWE
644,SWZ
1110,SYC
1500,SYR
504,TCD
913,TGO
1260,THA
785,TJK
1360,TKM
740,TLS
922,TON
1750,TTO
949,TUN
1340,TUR
999,TUV
1340,TWN
593,TZA
663,UGA
1100,UKR
2670,URY
3790,USA
743,UZB
1160,VCT
1400,VEN
1170,VNM
813,VUT
1950,WSM
1270,YEM
1580,ZAF
666,ZMB
1180,ZWE
583,AFG
479,AGO
591,ALB
1700,AND
1450,ARE
2150,ARG
743,ARM
1050,ATG
1070,AUS
2520,AUT
881,AZE
652,BDI
3270,BEL
1010,BEN
745,BFA
934,BGD
1390,BGR
1090,BHR
2010,BHS
1200,BIH
1120,BLR
805,BLZ
1120,BOL
1200,BRA
1590,BRB
2100,BRN
876,BTN
451,BWA
594,CAF
1880,CAN
2810,CHE
1120,CHL
1240,CHN
708,
745,CMR
430,
722,
1220,COL
727,COM
597,CPV
1110,CRI
957,CUB
1180,CYP
1990,CZE
2180,DEU
1180,DJI
652,DMA
2610,DNK
791,DOM
942,DZA
636,ECU
1330,EGY
740,ERI
2120,ESP
1960,EST
870,ETH
1770,FIN
1090,FJI
2500,FRA
724,
610,GAB
4620,GBR
945,GEO
929,GHA
527,GIN
972,GMB
597,GNB
449,GNQ
1710,GRC
1330,GRD
1240,GTM
1690,GUY
1620,
895,HND
1240,HRV
880,HTI
1530,HUN
1180,IDN
1350,IND
1750,IRL
1220,IRN
1220,IRQ
1400,ISL
1310,ISR
3600,ITA
1550,JAM
1220,JOR
1830,JPN
1450,KAZ
894,KEN
774,
869,KHM
773,KIR
1620,
1130,KOR
1600,KWT
1030,
1490,LBN
1180,LBR
1250,LBY
785,
1220,LKA
533,LSO
1700,LTU
2190,LUX
1200,LVA
963,MAR
2750,MCO
931,MDA
629,MDG
1170,MDV
1440,MEX
754,MHL
870,MKD
847,MLI
1080,MLT
1110,MMR
1360,MNE
597,MNG
508,MOZ
652,MRT
1440,MUS
531,MWI
1330,MYS
729,NAM
639,NER
1150,NGA
1350,NIC
4020,NLD
1900,NOR
890,NPL
770,NRU
1140,NZL
490,OMN
1300,PAK
1110,PAN
1300,PER
1290,PHL
1170,PLW
759,PNG
942,POL
1050,
1700,PRT
1090,PRY
1260,
1600,QAT
576,ROU
1940,RUS
637,RWA
1100,SAU
684,SDN
698,SEN
1130,SGP
505,SLB
1010,SLE
1210,SLV
1990,SMR
974,SOM
1790,SRB
705,SSD
1100,STP
2270,SUR
1740,
2140,SVN
1880,SWE
644,SWZ
1110,SYC
1500,SYR
504,TCD
913,TGO
1260,THA
786,TJK
1370,TKM
743,TLS
922,TON
1760,TTO
949,TUN
1340,TUR
999,TUV
1340,TWN
593,TZA
663,UGA
1100,UKR
2680,URY
3830,USA
743,UZB
1170,VCT
1390,VEN
1170,VNM
815,VUT
1950,WSM
1270,YEM
2000,ZAF
667,ZMB
1190,ZWE
583,AFG
481,AGO
592,ALB
1700,AND
1460,ARE
2160,ARG
746,ARM
1050,ATG
1080,AUS
2550,AUT
881,AZE
652,BDI
3270,BEL
1010,BEN
747,BFA
934,BGD
1390,BGR
1090,BHR
2010,BHS
1200,BIH
1120,BLR
805,BLZ
1120,BOL
1200,BRA
1590,BRB
2100,BRN
876,BTN
453,BWA
594,CAF
1900,CAN
2830,CHE
1130,CHL
1240,CHN
708,
747,CMR
430,
725,
1220,COL
728,COM
597,CPV
1110,CRI
965,CUB
1180,CYP
1990,CZE
2180,DEU
1180,DJI
652,DMA
2640,DNK
791,DOM
943,DZA
636,ECU
1330,EGY
740,ERI
2130,ESP
1960,EST
870,ETH
1780,FIN
1090,FJI
2500,FRA
724,
610,GAB
4450,GBR
945,GEO
929,GHA
527,GIN
973,GMB
597,GNB
449,GNQ
1720,GRC
1330,GRD
1240,GTM
1690,GUY
1620,
895,HND
1260,HRV
880,HTI
1530,HUN
1180,IDN
1340,IND
1760,IRL
1220,IRN
1220,IRQ
1400,ISL
1310,ISR
3650,ITA
1550,JAM
1220,JOR
1830,JPN
1450,KAZ
894,KEN
780,
869,KHM
774,KIR
1620,
1130,KOR
1600,KWT
1030,
1500,LBN
1190,LBR
1250,LBY
785,
1220,LKA
533,LSO
1700,LTU
2190,LUX
1200,LVA
960,MAR
2750,MCO
937,MDA
629,MDG
1170,MDV
1430,MEX
755,MHL
870,MKD
847,MLI
1080,MLT
1110,MMR
1350,MNE
597,MNG
509,MOZ
652,MRT
1440,MUS
531,MWI
1330,MYS
729,NAM
639,NER
1150,NGA
1350,NIC
4100,NLD
1900,NOR
890,NPL
770,NRU
1150,NZL
490,OMN
1300,PAK
1110,PAN
1270,PER
1290,PHL
1170,PLW
759,PNG
999,POL
1050,
1760,PRT
1090,PRY
1270,
1600,QAT
576,ROU
1940,RUS
640,RWA
1100,SAU
684,SDN
699,SEN
1130,SGP
505,SLB
1010,SLE
1210,SLV
1990,SMR
976,SOM
1790,SRB
705,SSD
1100,STP
2280,SUR
1740,
2140,SVN
1890,SWE
644,SWZ
1110,SYC
1500,SYR
504,TCD
913,TGO
1260,THA
787,TJK
1370,TKM
744,TLS
922,TON
1760,TTO
949,TUN
1350,TUR
999,TUV
1340,TWN
593,TZA
663,UGA
1100,UKR
2690,URY
3910,USA
743,UZB
1170,VCT
1390,VEN
1170,VNM
815,VUT
1950,WSM
1270,YEM
2020,ZAF
669,ZMB
1190,ZWE
583,AFG
483,AGO
594,ALB
1710,AND
1460,ARE
2170,ARG
749,ARM
1050,ATG
1080,AUS
2570,AUT
882,AZE
653,BDI
3270,BEL
1010,BEN
749,BFA
934,BGD
1390,BGR
1100,BHR
2010,BHS
1200,BIH
1120,BLR
805,BLZ
1130,BOL
1200,BRA
1590,BRB
2100,BRN
876,BTN
454,BWA
594,CAF
1910,CAN
2840,CHE
1130,CHL
1240,CHN
708,
749,CMR
430,
727,
1210,COL
729,COM
597,CPV
1110,CRI
972,CUB
1180,CYP
1990,CZE
2180,DEU
1190,DJI
652,DMA
2670,DNK
791,DOM
944,DZA
636,ECU
1330,EGY
740,ERI
2130,ESP
1970,EST
870,ETH
1790,FIN
1090,FJI
2500,FRA
726,
610,GAB
4840,GBR
945,GEO
931,GHA
527,GIN
973,GMB
597,GNB
450,GNQ
1730,GRC
1330,GRD
1240,GTM
1690,GUY
1610,
895,HND
1280,HRV
880,HTI
1530,HUN
1100,IDN
1340,IND
1770,IRL
1220,IRN
1220,IRQ
1400,ISL
1310,ISR
3490,ITA
1550,JAM
1220,JOR
1830,JPN
1450,KAZ
894,KEN
785,
869,KHM
774,KIR
1620,
1130,KOR
1610,KWT
1030,
1500,LBN
1200,LBR
1250,LBY
785,
1220,LKA
533,LSO
1700,LTU
2190,LUX
1200,LVA
959,MAR
2760,MCO
942,MDA
629,MDG
1170,MDV
1430,MEX
755,MHL
871,MKD
847,MLI
1080,MLT
1110,MMR
1350,MNE
597,MNG
509,MOZ
652,MRT
1440,MUS
531,MWI
1330,MYS
729,NAM
639,NER
1150,NGA
1350,NIC
4180,NLD
1900,NOR
890,NPL
770,NRU
1150,NZL
490,OMN
1300,PAK
1110,PAN
1230,PER
1290,PHL
1170,PLW
759,PNG
1020,POL
1050,
1840,PRT
1090,PRY
1270,
1610,QAT
576,ROU
1940,RUS
642,RWA
1100,SAU
684,SDN
700,SEN
1130,SGP
505,SLB
1010,SLE
1210,SLV
2000,SMR
977,SOM
1790,SRB
705,SSD
1110,STP
2280,SUR
1740,
2140,SVN
1960,SWE
644,SWZ
1110,SYC
1500,SYR
504,TCD
913,TGO
1260,THA
788,TJK
1370,TKM
745,TLS
922,TON
1760,TTO
951,TUN
1350,TUR
999,TUV
1340,TWN
593,TZA
663,UGA
1110,UKR
2700,URY
3890,USA
743,UZB
1170,VCT
1380,VEN
1170,VNM
815,VUT
1950,WSM
1280,YEM
1680,ZAF
671,ZMB
1190,ZWE
583,AFG
485,AGO
596,ALB
1710,AND
1470,ARE
2180,ARG
752,ARM
1050,ATG
1090,AUS
2600,AUT
882,AZE
653,BDI
3270,BEL
1010,BEN
751,BFA
934,BGD
1390,BGR
1100,BHR
2010,BHS
1200,BIH
1120,BLR
805,BLZ
1130,BOL
1200,BRA
1590,BRB
2100,BRN
876,BTN
456,BWA
594,CAF
1930,CAN
2850,CHE
1100,CHL
1230,CHN
708,
751,CMR
430,
728,
1200,COL
729,COM
597,CPV
1110,CRI
981,CUB
1180,CYP
1990,CZE
2180,DEU
1190,DJI
652,DMA
2700,DNK
791,DOM
946,DZA
636,ECU
1330,EGY
740,ERI
2150,ESP
1970,EST
870,ETH
1790,FIN
1090,FJI
2510,FRA
726,
610,GAB
4510,GBR
945,GEO
931,GHA
527,GIN
974,GMB
597,GNB
450,GNQ
1740,GRC
1330,GRD
1240,GTM
1690,GUY
1600,
895,HND
1300,HRV
880,HTI
1530,HUN
1200,IDN
1330,IND
1780,IRL
1220,IRN
1220,IRQ
1400,ISL
1310,ISR
3430,ITA
1550,JAM
1220,JOR
1830,JPN
1450,KAZ
894,KEN
791,
872,KHM
776,KIR
1620,
1130,KOR
1620,KWT
1030,
1500,LBN
1200,LBR
1250,LBY
785,
1220,LKA
533,LSO
1700,LTU
2190,LUX
1200,LVA
957,MAR
2760,MCO
948,MDA
629,MDG
1170,MDV
1420,MEX
755,MHL
871,MKD
847,MLI
1080,MLT
1110,MMR
1340,MNE
597,MNG
510,MOZ
652,MRT
1440,MUS
531,MWI
1330,MYS
729,NAM
639,NER
1150,NGA
1350,NIC
3980,NLD
1910,NOR
890,NPL
770,NRU
1150,NZL
490,OMN
1300,PAK
1110,PAN
1260,PER
1290,PHL
1170,PLW
761,PNG
1020,POL
1050,
1900,PRT
1090,PRY
1280,
1620,QAT
576,ROU
1940,RUS
646,RWA
1100,SAU
684,SDN
700,SEN
1130,SGP
505,SLB
1010,SLE
1210,SLV
2000,SMR
977,SOM
1790,SRB
705,SSD
1110,STP
2280,SUR
1740,
2140,SVN
2000,SWE
644,SWZ
1110,SYC
1500,SYR
504,TCD
913,TGO
1260,THA
790,TJK
1380,TKM
747,TLS
922,TON
1770,TTO
951,TUN
1350,TUR
999,TUV
1340,TWN
593,TZA
663,UGA
1110,UKR
2710,URY
3730,USA
743,UZB
1170,VCT
1370,VEN
1170,VNM
815,VUT
1950,WSM
1280,YEM
1750,ZAF
672,ZMB
1190,ZWE
583,AFG
487,AGO
597,ALB
1710,AND
1480,ARE
2190,ARG
754,ARM
1050,ATG
1100,AUS
2620,AUT
882,AZE
655,BDI
3270,BEL
1010,BEN
753,BFA
934,BGD
1390,BGR
1110,BHR
2010,BHS
1200,BIH
1120,BLR
805,BLZ
1130,BOL
1200,BRA
1590,BRB
2100,BRN
876,BTN
457,BWA
594,CAF
1950,CAN
2870,CHE
1080,CHL
1230,CHN
708,
753,CMR
430,
731,
1200,COL
730,COM
597,CPV
1110,CRI
988,CUB
1180,CYP
1990,CZE
2180,DEU
1200,DJI
652,DMA
2730,DNK
791,DOM
947,DZA
636,ECU
1330,EGY
740,ERI
2170,ESP
1970,EST
870,ETH
1800,FIN
1090,FJI
2510,FRA
726,
610,GAB
4510,GBR
945,GEO
932,GHA
527,GIN
974,GMB
597,GNB
451,GNQ
1760,GRC
1330,GRD
1240,GTM
1690,GUY
1590,
895,HND
1320,HRV
880,HTI
1530,HUN
1180,IDN
1330,IND
1800,IRL
1220,IRN
1220,IRQ
1400,ISL
1310,ISR
3460,ITA
1550,JAM
1220,JOR
1830,JPN
1450,KAZ
894,KEN
797,
872,KHM
776,KIR
1620,
1130,KOR
1620,KWT
1030,
1500,LBN
1210,LBR
1250,LBY
786,
1220,LKA
533,LSO
1710,LTU
2190,LUX
1200,LVA
955,MAR
2770,MCO
954,MDA
629,MDG
1170,MDV
1410,MEX
756,MHL
871,MKD
847,MLI
1080,MLT
1110,MMR
1330,MNE
597,MNG
511,MOZ
652,MRT
1440,MUS
531,MWI
1330,MYS
730,NAM
639,NER
1150,NGA
1350,NIC
4020,NLD
1910,NOR
890,NPL
770,NRU
1150,NZL
490,OMN
1300,PAK
1110,PAN
1230,PER
1290,PHL
1170,PLW
761,PNG
1040,POL
1050,
1910,PRT
1090,PRY
1290,
1620,QAT
576,ROU
1940,RUS
649,RWA
1100,SAU
684,SDN
701,SEN
1130,SGP
505,SLB
1010,SLE
1210,SLV
2010,SMR
978,SOM
1790,SRB
705,SSD
1110,STP
2280,SUR
1740,
2140,SVN
1940,SWE
644,SWZ
1110,SYC
1500,SYR
504,TCD
913,TGO
1260,THA
791,TJK
1380,TKM
748,TLS
922,TON
1770,TTO
951,TUN
1350,TUR
999,TUV
1340,TWN
593,TZA
663,UGA
1120,UKR
2720,URY
3730,USA
743,UZB
1170,VCT
1360,VEN
1170,VNM
815,VUT
1950,WSM
1280,YEM
1820,ZAF
673,ZMB
1190,ZWE
583,AFG
489,AGO
599,ALB
1720,AND
1480,ARE
2190,ARG
757,ARM
1050,ATG
1100,AUS
2640,AUT
882,AZE
655,BDI
3270,BEL
1010,BEN
755,BFA
934,BGD
1390,BGR
1110,BHR
2010,BHS
1200,BIH
1120,BLR
805,BLZ
1140,BOL
1200,BRA
1590,BRB
2100,BRN
876,BTN
458,BWA
594,CAF
1960,CAN
2880,CHE
1140,CHL
1230,CHN
708,
755,CMR
430,
733,
1190,COL
731,COM
597,CPV
1110,CRI
997,CUB
1180,CYP
1990,CZE
2180,DEU
1200,DJI
652,DMA
2760,DNK
791,DOM
948,DZA
636,ECU
1330,EGY
740,ERI
2190,ESP
1970,EST
870,ETH
1810,FIN
1090,FJI
2510,FRA
727,
610,GAB
4440,GBR
945,GEO
933,GHA
527,GIN
975,GMB
597,GNB
451,GNQ
1770,GRC
1330,GRD
1240,GTM
1690,GUY
1590,
895,HND
1340,HRV
880,HTI
1530,HUN
1160,IDN
1320,IND
1810,IRL
1220,IRN
1220,IRQ
1400,ISL
1310,ISR
3730,ITA
1550,JAM
1220,JOR
1830,JPN
1460,KAZ
894,KEN
802,
872,KHM
777,KIR
1620,
1130,KOR
1630,KWT
1030,
1500,LBN
1220,LBR
1250,LBY
786,
1220,LKA
533,LSO
1710,LTU
2190,LUX
1200,LVA
953,MAR
2770,MCO
959,MDA
629,MDG
1170,MDV
1410,MEX
756,MHL
871,MKD
847,MLI
1080,MLT
1110,MMR
1320,MNE
597,MNG
511,MOZ
652,MRT
1450,MUS
531,MWI
1330,MYS
730,NAM
639,NER
1150,NGA
1340,NIC
4080,NLD
1910,NOR
890,NPL
770,NRU
1150,NZL
490,OMN
1300,PAK
1110,PAN
1230,PER
1290,PHL
1170,PLW
761,PNG
1060,POL
1040,
2030,PRT
1090,PRY
1290,
1630,QAT
576,ROU
1940,RUS
652,RWA
1100,SAU
684,SDN
701,SEN
1130,SGP
505,SLB
1010,SLE
1210,SLV
2010,SMR
980,SOM
1790,SRB
705,SSD
1110,STP
2280,SUR
1740,
2140,SVN
1950,SWE
644,SWZ
1110,SYC
1500,SYR
504,TCD
913,TGO
1260,THA
792,TJK
1390,TKM
749,TLS
922,TON
1770,TTO
951,TUN
1350,TUR
999,TUV
1340,TWN
594,TZA
663,UGA
1120,UKR
2730,URY
3740,USA
743,UZB
1170,VCT
1360,VEN
1170,VNM
815,VUT
1950,WSM
1290,YEM
1930,ZAF
675,ZMB
1190,ZWE
583,AFG
491,AGO
601,ALB
1720,AND
1490,ARE
2200,ARG
760,ARM
1050,ATG
1110,AUS
2670,AUT
882,AZE
655,BDI
3270,BEL
1010,BEN
757,BFA
934,BGD
1390,BGR
1120,BHR
2010,BHS
1200,BIH
1120,BLR
805,BLZ
1140,BOL
1200,BRA
1590,BRB
2100,BRN
876,BTN
460,BWA
594,CAF
1980,CAN
2900,CHE
1090,CHL
1230,CHN
708,
757,CMR
430,
734,
1190,COL
732,COM
597,CPV
1110,CRI
1010,CUB
1180,CYP
1990,CZE
2180,DEU
1200,DJI
652,DMA
2790,DNK
791,DOM
949,DZA
636,ECU
1330,EGY
741,ERI
2200,ESP
1980,EST
870,ETH
1810,FIN
1090,FJI
2510,FRA
727,
610,GAB
4310,GBR
945,GEO
933,GHA
527,GIN
975,GMB
597,GNB
453,GNQ
1780,GRC
1330,GRD
1250,GTM
1690,GUY
1580,
895,HND
1360,HRV
880,HTI
1530,HUN
1160,IDN
1310,IND
1820,IRL
1220,IRN
1220,IRQ
1400,ISL
1310,ISR
3700,ITA
1550,JAM
1220,JOR
1830,JPN
1460,KAZ
894,KEN
808,
872,KHM
777,KIR
1620,
1130,KOR
1630,KWT
1030,
1500,LBN
1220,LBR
1250,LBY
786,
1220,LKA
533,LSO
1710,LTU
2190,LUX
1210,LVA
951,MAR
2770,MCO
965,MDA
629,MDG
1170,MDV
1400,MEX
756,MHL
871,MKD
847,MLI
1080,MLT
1110,MMR
1320,MNE
597,MNG
512,MOZ
652,MRT
1460,MUS
531,MWI
1330,MYS
730,NAM
639,NER
1150,NGA
1340,NIC
3900,NLD
1920,NOR
890,NPL
770,NRU
1150,NZL
490,OMN
1300,PAK
1110,PAN
1200,PER
1290,PHL
1170,PLW
761,PNG
1100,POL
1040,
2240,PRT
1090,PRY
1300,
1630,QAT
576,ROU
1940,RUS
656,RWA
1100,SAU
684,SDN
703,SEN
1130,SGP
505,SLB
1010,SLE
1210,SLV
2010,SMR
980,SOM
1790,SRB
705,SSD
1110,STP
2280,SUR
1740,
2150,SVN
1940,SWE
644,SWZ
1110,SYC
1500,SYR
504,TCD
913,TGO
1260,THA
792,TJK
1390,TKM
751,TLS
922,TON
1780,TTO
951,TUN
1350,TUR
1000,TUV
1340,TWN
594,TZA
663,UGA
1120,UKR
2740,URY
3730,USA
743,UZB
1170,VCT
1350,VEN
1170,VNM
815,VUT
1950,WSM
1290,YEM
1670,ZAF
676,ZMB
1190,ZWE
583,AFG
493,AGO
603,ALB
1720,AND
1490,ARE
2210,ARG
763,ARM
1050,ATG
1150,AUS
2690,AUT
883,AZE
656,BDI
3270,BEL
1010,BEN
759,BFA
933,BGD
1390,BGR
1120,BHR
2010,BHS
1200,BIH
1120,BLR
805,BLZ
1150,BOL
1200,BRA
1590,BRB
2100,BRN
876,BTN
461,BWA
594,CAF
2000,CAN
2910,CHE
1140,CHL
1220,CHN
708,
759,CMR
430,
737,
1180,COL
732,COM
597,CPV
1110,CRI
1010,CUB
1180,CYP
1990,CZE
2180,DEU
1210,DJI
652,DMA
2820,DNK
791,DOM
951,DZA
637,ECU
1330,EGY
741,ERI
2220,ESP
1980,EST
870,ETH
1820,FIN
1090,FJI
2510,FRA
727,
610,GAB
4590,GBR
947,GEO
934,GHA
527,GIN
976,GMB
597,GNB
453,GNQ
1790,GRC
1330,GRD
1250,GTM
1690,GUY
1570,
895,HND
1370,HRV
880,HTI
1530,HUN
1150,IDN
1310,IND
1940,IRL
1220,IRN
1220,IRQ
1400,ISL
1310,ISR
3700,ITA
1550,JAM
1220,JOR
1830,JPN
1460,KAZ
894,KEN
814,
872,KHM
779,KIR
1620,
1130,KOR
1640,KWT
1030,
1500,LBN
1230,LBR
1250,LBY
786,
1220,LKA
533,LSO
1710,LTU
2190,LUX
1210,LVA
951,MAR
2780,MCO
971,MDA
629,MDG
1170,MDV
1400,MEX
758,MHL
871,MKD
847,MLI
1080,MLT
1110,MMR
1310,MNE
597,MNG
512,MOZ
652,MRT
1470,MUS
531,MWI
1330,MYS
730,NAM
639,NER
1150,NGA
1330,NIC
4170,NLD
1920,NOR
890,NPL
772,NRU
1150,NZL
490,OMN
1300,PAK
1110,PAN
1160,PER
1290,PHL
1170,PLW
761,PNG
1140,POL
1040,
2310,PRT
1090,PRY
1310,
1640,QAT
576,ROU
1940,RUS
658,RWA
1110,SAU
686,SDN
704,SEN
1130,SGP
505,SLB
1010,SLE
1210,SLV
2020,SMR
981,SOM
1790,SRB
706,SSD
1120,STP
2280,SUR
1740,
2150,SVN
1960,SWE
644,SWZ
1110,SYC
1500,SYR
504,TCD
916,TGO
1260,THA
795,TJK
1400,TKM
752,TLS
923,TON
1780,TTO
951,TUN
1350,TUR
1000,TUV
1340,TWN
594,TZA
663,UGA
1130,UKR
2750,URY
3710,USA
743,UZB
1170,VCT
1340,VEN
1170,VNM
815,VUT
1950,WSM
1300,YEM
1650,ZAF
678,ZMB
1200,ZWE
583,AFG
495,AGO
604,ALB
1740,AND
1500,ARE
2220,ARG
769,ARM
1060,ATG
1160,AUS
2730,AUT
888,AZE
656,BDI
3290,BEL
1020,BEN
761,BFA
934,BGD
1400,BGR
1130,BHR
2020,BHS
1210,BIH
1130,BLR
811,BLZ
1160,BOL
1200,BRA
1600,BRB
2110,BRN
879,BTN
462,BWA
597,CAF
2020,CAN
2920,CHE
1120,CHL
1220,CHN
708,
761,CMR
430,
739,
1180,COL
733,COM
597,CPV
1130,CRI
1020,CUB
1180,CYP
2000,CZE
2210,DEU
1210,DJI
652,DMA
2920,DNK
791,DOM
960,DZA
641,ECU
1330,EGY
743,ERI
2250,ESP
1990,EST
870,ETH
1830,FIN
1100,FJI
2710,FRA
729,
610,GAB
4590,GBR
951,GEO
934,GHA
527,GIN
976,GMB
598,GNB
454,GNQ
1820,GRC
1340,GRD
1260,GTM
1700,GUY
1570,
895,HND
1380,HRV
886,HTI
1540,HUN
1160,IDN
1300,IND
1970,IRL
1220,IRN
1220,IRQ
1410,ISL
1310,ISR
3630,ITA
1540,JAM
1220,JOR
1830,JPN
1470,KAZ
894,KEN
820,
872,KHM
779,KIR
1630,
1130,KOR
1650,KWT
1040,
1510,LBN
1240,LBR
1250,LBY
788,
1220,LKA
533,LSO
1720,LTU
2220,LUX
1210,LVA
956,MAR
2810,MCO
977,MDA
632,MDG
1170,MDV
1400,MEX
758,MHL
878,MKD
847,MLI
1090,MLT
1110,MMR
1310,MNE
597,MNG
513,MOZ
652,MRT
1480,MUS
531,MWI
1340,MYS
741,NAM
643,NER
1150,NGA
1340,NIC
4090,NLD
1930,NOR
890,NPL
774,NRU
1180,NZL
490,OMN
1300,PAK
1120,PAN
953,PER
1290,PHL
1170,PLW
763,PNG
1160,POL
1040,
2290,PRT
1100,PRY
1310,
1650,QAT
576,ROU
1940,RUS
662,RWA
1110,SAU
686,SDN
707,SEN
1130,SGP
507,SLB
1010,SLE
1210,SLV
2020,SMR
983,SOM
1790,SRB
707,SSD
1120,STP
2290,SUR
1760,
2160,SVN
2020,SWE
645,SWZ
1110,SYC
1510,SYR
504,TCD
919,TGO
1260,THA
800,TJK
1400,TKM
754,TLS
926,TON
1800,TTO
958,TUN
1360,TUR
1000,TUV
1340,TWN
595,TZA
666,UGA
1130,UKR
2770,URY
3770,USA
743,UZB
1170,VCT
1440,VEN
1160,VNM
817,VUT
1960,WSM
1300,YEM
1950,ZAF
680,ZMB
1200,ZWE
584,AFG
498,AGO
606,ALB
1760,AND
1500,ARE
2240,ARG
775,ARM
1070,ATG
1190,AUS
2770,AUT
892,AZE
658,BDI
3310,BEL
1020,BEN
762,BFA
934,BGD
1400,BGR
1130,BHR
2040,BHS
1210,BIH
1140,BLR
816,BLZ
1180,BOL
1200,BRA
1610,BRB
2120,BRN
880,BTN
464,BWA
600,CAF
2040,CAN
2940,CHE
1150,CHL
1210,CHN
708,
762,CMR
430,
742,
1170,COL
734,COM
597,CPV
1140,CRI
1030,CUB
1180,CYP
2020,CZE
2240,DEU
1210,DJI
652,DMA
2940,DNK
791,DOM
970,DZA
644,ECU
1340,EGY
744,ERI
2270,ESP
2000,EST
870,ETH
1840,FIN
1100,FJI
2600,FRA
729,
612,GAB
4600,GBR
956,GEO
936,GHA
527,GIN
977,GMB
598,GNB
454,GNQ
1840,GRC
1350,GRD
1270,GTM
1710,GUY
1580,
895,HND
1390,HRV
893,HTI
1550,HUN
1160,IDN
1300,IND
2000,IRL
1220,IRN
1220,IRQ
