year,life span,ISO3
1930,29.8,MNG
1930,39.8,MOZ
1930,38.5,MRT
1930,27.7,MUS
1930,29.3,MWI
1930,30.6,MYS
1930,41.2,NAM
1930,32.7,NER
1930,38.2,NGA
1930,32.7,NIC
1930,64.8,NLD
1930,64.3,NOR
1930,37.1,NPL
1930,,NRU
1930,61.0,NZL
1930,37.0,OMN
1930,34.8,PAK
1930,38.4,PAN
1930,32.6,PER
1930,34.6,PHL
1930,,PLW
1930,42.7,PNG
1930,49.5,POL
1930,35.1,
1930,41.3,PRT
1930,34.8,PRY
1930,36.4,
1930,35.5,QAT
1930,40.7,ROU
1930,36.5,RUS
1930,30.1,RWA
1930,37.9,SAU
1930,33.3,SDN
1930,30.4,SEN
1930,41.4,SGP
1930,24.1,SLB
1930,32.2,SLE
1930,30.1,SLV
1930,,SMR
1930,36.7,SOM
1930,41.0,SRB
1930,42.1,SSD
1930,28.5,STP
1930,38.8,SUR
1930,49.8,
1930,45.9,SVN
1930,63.3,SWE
1930,34.0,SWZ
1930,54.1,SYC
1930,34.8,SYR
1930,37.1,TCD
1930,38.8,TGO
1930,31.7,THA
1930,33.8,TJK
1930,31.1,TKM
1930,39.1,TLS
1930,35.7,TON
1930,45.3,TTO
1930,33.8,TUN
1930,38.1,TUR
1930,,TUV
1930,44.9,TWN
1930,34.3,TZA
1930,28.5,UGA
1930,47.6,UKR
1930,39.2,URY
1930,59.7,USA
1930,37.2,UZB
1930,35.3,VCT
1930,35.0,VEN
1930,32.2,VNM
1930,27.3,VUT
1930,29.4,WSM
1930,29.7,YEM
1930,38.4,ZAF
1930,36.0,ZMB
1930,36.9,ZWE
1931,39.2,AFG
1931,38.5,AGO
1931,36.1,ALB
1931,,AND
1931,40.3,ARE
1931,55.6,ARG
1931,42.0,ARM
1931,42.1,ATG
1931,65.7,AUS
1931,56.4,AUT
1931,27.4,AZE
1931,32.6,BDI
1931,58.7,BEL
1931,38.9,BEN
1931,33.7,BFA
1931,27.0,BGD
1931,48.6,BGR
1931,35.7,BHR
1931,42.8,BHS
1931,40.9,BIH
1931,49.9,BLR
1931,38.6,BLZ
1931,30.8,BOL
1931,31.2,BRA
1931,41.9,BRB
1931,40.4,BRN
1931,35.0,BTN
1931,37.3,BWA
1931,37.7,CAF
1931,60.5,CAN
1931,61.3,CHE
1931,36.2,CHL
1931,34.2,CHN
1931,39.3,
1931,31.4,CMR
1931,36.0,
1931,33.0,
1931,35.5,COL
1931,34.9,COM
1931,38.3,CPV
1931,43.5,CRI
1931,46.6,CUB
1931,46.4,CYP
1931,55.9,CZE
1931,59.6,DEU
1931,38.0,DJI
1931,,DMA
1931,62.1,DNK
1931,36.0,DOM
1931,36.1,DZA
1931,34.5,ECU
1931,34.3,EGY
1931,33.0,ERI
1931,49.2,ESP
1931,54.0,EST
1931,29.7,ETH
1931,55.0,FIN
1931,36.0,FJI
1931,57.4,FRA
1931,31.4,
1931,38.8,GAB
1931,60.2,GBR
1931,40.5,GEO
1931,34.6,GHA
1931,35.1,GIN
1931,45.2,GMB
1931,28.8,GNB
1931,33.4,GNQ
1931,52.4,GRC
1931,46.3,GRD
1931,26.4,GTM
1931,39.3,GUY
1931,44.9,
1931,34.2,HND
1931,42.0,HRV
1931,32.8,HTI
1931,50.8,HUN
1931,32.0,IDN
1931,34.8,IND
1931,58.5,IRL
1931,25.6,IRN
1931,45.6,IRQ
1931,61.1,ISL
1931,35.4,ISR
1931,54.9,ITA
1931,43.2,JAM
1931,38.2,JOR
1931,47.2,JPN
1931,16.7,KAZ
1931,28.2,KEN
1931,26.9,
1931,39.3,KHM
1931,25.8,KIR
1931,,
1931,35.9,KOR
1931,31.4,KWT
1931,31.0,
1931,29.4,LBN
1931,35.0,LBR
1931,39.9,LBY
1931,36.2,
1931,44.5,LKA
1931,39.5,LSO
1931,55.9,LTU
1931,58.3,LUX
1931,56.7,LVA
1931,32.9,MAR
1931,,MCO
1931,36.1,MDA
1931,34.4,MDG
1931,31.1,MDV
1931,37.8,MEX
1931,,MHL
1931,40.2,MKD
1931,33.1,MLI
1931,55.0,MLT
1931,31.7,MMR
1931,48.9,MNE
1931,29.7,MNG
1931,40.0,MOZ
1931,38.6,MRT
1931,24.8,MUS
1931,29.2,MWI
1931,31.8,MYS
1931,41.3,NAM
1931,32.8,NER
1931,38.4,NGA
1931,33.3,NIC
1931,64.4,NLD
1931,64.3,NOR
1931,37.2,NPL
1931,,NRU
1931,61.4,NZL
1931,37.1,OMN
1931,35.4,PAK
1931,39.1,PAN
1931,32.5,PER
1931,35.3,PHL
1931,,PLW
1931,42.9,PNG
1931,49.8,POL
1931,35.9,
1931,42.3,PRT
1931,34.8,PRY
1931,36.5,
1931,35.6,QAT
1931,41.2,ROU
1931,35.0,RUS
1931,30.0,RWA
1931,38.0,SAU
1931,33.3,SDN
1931,30.8,SEN
1931,42.2,SGP
1931,24.1,SLB
1931,32.1,SLE
1931,30.9,SLV
1931,,SMR
1931,36.8,SOM
1931,41.6,SRB
1931,42.3,SSD
1931,28.5,STP
1931,39.7,SUR
1931,50.3,
1931,46.8,SVN
1931,62.8,SWE
1931,34.0,SWZ
1931,54.4,SYC
1931,34.8,SYR
1931,37.2,TCD
1931,38.9,TGO
1931,33.2,THA
1931,28.0,TJK
1931,25.4,TKM
1931,39.3,TLS
1931,37.0,TON
1931,46.0,TTO
1931,34.1,TUN
1931,38.3,TUR
1931,,TUV
1931,44.6,TWN
1931,34.3,TZA
1931,28.8,UGA
1931,48.8,UKR
1931,40.5,URY
1931,60.4,USA
1931,31.3,UZB
1931,36.2,VCT
1931,35.2,VEN
1931,32.4,VNM
1931,27.3,VUT
1931,29.5,WSM
1931,29.8,YEM
1931,39.1,ZAF
1931,36.1,ZMB
1931,37.0,ZWE
1932,39.4,AFG
1932,38.7,AGO
1932,37.0,ALB
1932,,AND
1932,40.5,ARE
1932,55.6,ARG
1932,39.5,ARM
1932,43.0,ATG
1932,66.0,AUS
1932,56.7,AUT
1932,25.4,AZE
1932,32.6,BDI
1932,58.8,BEL
1932,39.0,BEN
1932,33.8,BFA
1932,27.7,BGD
1932,49.1,BGR
1932,35.8,BHR
1932,43.6,BHS
1932,41.4,BIH
1932,40.8,BLR
1932,39.2,BLZ
1932,30.8,BOL
1932,31.7,BRA
1932,42.7,BRB
1932,41.0,BRN
1932,35.1,BTN
1932,37.4,BWA
1932,37.9,CAF
1932,61.6,CAN
1932,61.3,CHE
1932,36.5,CHL
1932,34.6,CHN
1932,39.4,
1932,31.4,CMR
1932,36.1,
1932,33.0,
1932,36.2,COL
1932,35.0,COM
1932,38.4,CPV
1932,44.0,CRI
1932,47.4,CUB
1932,46.4,CYP
1932,56.3,CZE
1932,60.0,DEU
1932,38.1,DJI
1932,,DMA
1932,63.0,DNK
1932,36.1,DOM
1932,37.7,DZA
1932,34.5,ECU
1932,32.7,EGY
1932,33.1,ERI
1932,51.2,ESP
1932,55.8,EST
1932,29.7,ETH
1932,56.0,FIN
1932,37.2,FJI
1932,57.8,FRA
1932,32.4,
1932,39.0,GAB
1932,60.8,GBR
1932,38.0,GEO
1932,35.3,GHA
1932,35.1,GIN
1932,45.4,GMB
1932,29.1,GNB
1932,33.5,GNQ
1932,52.6,GRC
1932,46.9,GRD
1932,26.4,GTM
1932,40.0,GUY
1932,45.8,
1932,34.6,HND
1932,42.7,HRV
1932,32.8,HTI
1932,51.4,HUN
1932,32.5,IDN
1932,35.3,IND
1932,58.6,IRL
1932,25.6,IRN
1932,45.9,IRQ
1932,62.5,ISL
1932,35.4,ISR
1932,54.9,ITA
1932,44.8,JAM
1932,38.3,JOR
1932,47.5,JPN
1932,8.37,KAZ
1932,28.5,KEN
1932,19.2,
1932,39.4,KHM
1932,25.8,KIR
1932,,
1932,36.6,KOR
1932,31.5,KWT
1932,31.0,
1932,29.4,LBN
1932,35.0,LBR
1932,40.0,LBY
1932,37.0,
1932,46.6,LKA
1932,39.6,LSO
1932,56.5,LTU
1932,57.4,LUX
1932,56.6,LVA
1932,32.9,MAR
1932,,MCO
1932,36.5,MDA
1932,34.5,MDG
1932,31.1,MDV
1932,38.5,MEX
1932,,MHL
1932,40.7,MKD
1932,33.2,MLI
1932,55.5,MLT
1932,31.7,MMR
1932,49.8,MNE
1932,29.7,MNG
1932,40.1,MOZ
1932,38.7,MRT
1932,29.9,MUS
1932,29.2,MWI
1932,32.9,MYS
1932,41.5,NAM
1932,32.8,NER
1932,38.5,NGA
1932,34.0,NIC
1932,65.5,NLD
1932,64.8,NOR
1932,37.2,NPL
1932,,NRU
1932,61.9,NZL
1932,37.2,OMN
1932,35.9,PAK
1932,39.8,PAN
1932,32.5,PER
1932,36.0,PHL
1932,,PLW
1932,43.0,PNG
1932,50.3,POL
1932,36.6,
1932,43.4,PRT
1932,34.8,PRY
1932,36.5,
1932,35.6,QAT
1932,41.7,ROU
1932,32.8,RUS
1932,30.4,RWA
1932,38.1,SAU
1932,33.4,SDN
1932,31.2,SEN
1932,43.0,SGP
1932,24.1,SLB
1932,32.3,SLE
1932,31.7,SLV
1932,,SMR
1932,37.0,SOM
1932,42.3,SRB
1932,42.6,SSD
1932,28.4,STP
1932,40.7,SUR
1932,50.7,
1932,47.7,SVN
1932,64.1,SWE
1932,34.0,SWZ
1932,54.7,SYC
1932,34.9,SYR
1932,37.3,TCD
1932,39.0,TGO
1932,34.7,THA
1932,20.0,TJK
1932,17.7,TKM
1932,39.4,TLS
1932,38.3,TON
1932,46.6,TTO
1932,34.5,TUN
1932,38.4,TUR
1932,,TUV
1932,44.8,TWN
1932,34.3,TZA
1932,29.2,UGA
1932,39.5,UKR
1932,41.8,URY
1932,61.1,USA
1932,23.2,UZB
1932,37.1,VCT
1932,35.4,VEN
1932,32.5,VNM
1932,27.4,VUT
1932,29.6,WSM
1932,29.9,YEM
1932,39.7,ZAF
1932,36.1,ZMB
1932,37.0,ZWE
1933,39.6,AFG
1933,38.9,AGO
1933,37.9,ALB
1933,,AND
1933,40.6,ARE
1933,55.6,ARG
1933,33.0,ARM
1933,43.8,ATG
1933,65.8,AUS
1933,57.0,AUT
1933,19.8,AZE
1933,32.6,BDI
1933,59.0,BEL
1933,39.1,BEN
1933,33.9,BFA
1933,28.4,BGD
1933,49.6,BGR
1933,35.9,BHR
1933,44.4,BHS
1933,41.9,BIH
1933,27.0,BLR
1933,39.8,BLZ
1933,30.8,BOL
1933,32.1,BRA
1933,43.6,BRB
1933,41.6,BRN
1933,35.2,BTN
1933,37.5,BWA
1933,38.0,CAF
1933,62.5,CAN
1933,62.5,CHE
1933,36.5,CHL
1933,35.0,CHN
1933,39.5,
1933,31.4,CMR
1933,36.1,
1933,33.0,
1933,36.9,COL
1933,35.0,COM
1933,38.5,CPV
1933,44.5,CRI
1933,48.1,CUB
1933,46.4,CYP
1933,56.7,CZE
1933,60.4,DEU
1933,38.2,DJI
1933,,DMA
1933,63.9,DNK
1933,36.2,DOM
1933,39.2,DZA
1933,34.5,ECU
1933,34.1,EGY
1933,33.1,ERI
1933,51.6,ESP
1933,56.8,EST
1933,29.7,ETH
1933,55.6,FIN
1933,38.4,FJI
1933,58.2,FRA
1933,33.4,
1933,39.1,GAB
1933,60.8,GBR
1933,24.0,GEO
1933,35.9,GHA
1933,35.2,GIN
1933,45.7,GMB
1933,29.3,GNB
1933,33.5,GNQ
1933,53.2,GRC
1933,47.6,GRD
1933,26.4,GTM
1933,40.6,GUY
1933,46.7,
1933,34.9,HND
1933,43.4,HRV
1933,32.9,HTI
1933,52.1,HUN
1933,33.0,IDN
1933,35.8,IND
1933,58.8,IRL
1933,25.6,IRN
1933,46.1,IRQ
1933,63.4,ISL
1933,35.5,ISR
1933,56.4,ITA
1933,42.1,JAM
1933,38.5,JOR
1933,47.9,JPN
1933,4.19,KAZ
1933,28.9,KEN
1933,15.3,
1933,39.5,KHM
1933,25.9,KIR
1933,,
1933,37.4,KOR
1933,31.6,KWT
1933,31.0,
1933,29.4,LBN
1933,35.1,LBR
1933,40.1,LBY
1933,37.8,
1933,45.7,LKA
1933,39.7,LSO
1933,57.1,LTU
1933,59.1,LUX
1933,58.6,LVA
1933,32.9,MAR
1933,,MCO
1933,37.5,MDA
1933,34.5,MDG
1933,31.1,MDV
1933,37.4,MEX
1933,,MHL
1933,41.1,MKD
1933,33.3,MLI
1933,55.9,MLT
1933,31.7,MMR
1933,50.8,MNE
1933,29.7,MNG
1933,40.3,MOZ
1933,38.8,MRT
1933,35.3,MUS
1933,29.2,MWI
1933,34.0,MYS
1933,41.6,NAM
1933,32.8,NER
1933,38.6,NGA
1933,34.6,NIC
1933,66.2,NLD
1933,65.7,NOR
1933,37.3,NPL
1933,,NRU
1933,62.3,NZL
1933,37.2,OMN
1933,36.4,PAK
1933,40.6,PAN
1933,32.4,PER
1933,36.7,PHL
1933,,PLW
1933,43.2,PNG
1933,50.7,POL
1933,37.4,
1933,44.5,PRT
1933,36.3,PRY
1933,36.6,
1933,35.7,QAT
1933,42.8,ROU
1933,17.4,RUS
1933,30.8,RWA
1933,38.2,SAU
1933,33.4,SDN
1933,31.6,SEN
1933,43.8,SGP
1933,24.1,SLB
1933,32.5,SLE
1933,32.5,SLV
1933,,SMR
1933,37.1,SOM
1933,43.0,SRB
1933,42.9,SSD
1933,28.4,STP
1933,41.6,SUR
1933,51.2,
1933,48.7,SVN
1933,65.0,SWE
1933,34.1,SWZ
1933,55.0,SYC
1933,34.9,SYR
1933,37.4,TCD
1933,39.2,TGO
1933,36.2,THA
1933,16.0,TJK
1933,13.8,TKM
1933,39.6,TLS
1933,39.5,TON
1933,47.2,TTO
1933,34.8,TUN
1933,38.5,TUR
1933,,TUV
1933,45.6,TWN
1933,34.4,TZA
1933,29.6,UGA
1933,9.68,UKR
1933,43.1,URY
1933,61.1,USA
1933,19.1,UZB
1933,38.0,VCT
1933,35.6,VEN
1933,32.7,VNM
1933,27.4,VUT
1933,29.6,WSM
1933,30.1,YEM
1933,40.4,ZAF
1933,36.2,ZMB
1933,37.1,ZWE
1934,39.8,AFG
1934,39.1,AGO
1934,38.7,ALB
1934,,AND
1934,40.8,ARE
1934,55.6,ARG
1934,46.0,ARM
1934,44.7,ATG
1934,65.2,AUS
1934,57.3,AUT
1934,30.0,AZE
1934,32.7,BDI
1934,60.6,BEL
1934,39.3,BEN
1934,33.9,BFA
1934,29.0,BGD
1934,50.1,BGR
1934,35.9,BHR
1934,45.2,BHS
1934,42.5,BIH
1934,43.8,BLR
1934,40.4,BLZ
1934,30.7,BOL
1934,32.5,BRA
1934,44.5,BRB
1934,42.2,BRN
1934,35.3,BTN
1934,37.5,BWA
1934,38.1,CAF
1934,62.9,CAN
1934,63.0,CHE
1934,36.5,CHL
1934,35.4,CHN
1934,39.7,
1934,31.5,CMR
1934,36.2,
1934,33.0,
1934,37.5,COL
1934,35.1,COM
1934,38.5,CPV
1934,45.0,CRI
1934,48.9,CUB
1934,46.3,CYP
1934,57.1,CZE
1934,60.8,DEU
1934,38.4,DJI
1934,,DMA
1934,64.4,DNK
1934,36.3,DOM
1934,38.6,DZA
1934,34.6,ECU
1934,33.3,EGY
1934,33.1,ERI
1934,52.2,ESP
1934,57.4,EST
1934,29.7,ETH
1934,56.2,FIN
1934,39.6,FJI
1934,58.9,FRA
1934,34.3,
1934,39.2,GAB
1934,61.5,GBR
1934,43.8,GEO
1934,36.5,GHA
1934,35.3,GIN
1934,46.0,GMB
1934,29.6,GNB
1934,33.6,GNQ
1934,53.7,GRC
1934,48.2,GRD
1934,26.4,GTM
1934,41.3,GUY
1934,47.6,
1934,35.3,HND
1934,44.1,HRV
1934,33.0,HTI
1934,52.8,HUN
1934,33.5,IDN
1934,36.3,IND
1934,58.9,IRL
1934,25.6,IRN
1934,46.4,IRQ
1934,63.7,ISL
1934,35.5,ISR
1934,57.0,ITA
1934,45.0,JAM
1934,38.6,JOR
1934,48.2,JPN
1934,40.0,KAZ
1934,29.2,KEN
1934,34.8,
1934,39.5,KHM
1934,25.9,KIR
1934,,
1934,38.4,KOR
1934,31.7,KWT
1934,31.0,
1934,29.4,LBN
1934,35.2,LBR
1934,40.2,LBY
1934,38.6,
1934,43.6,LKA
1934,39.8,LSO
1934,57.7,LTU
1934,60.7,LUX
1934,55.5,LVA
1934,32.9,MAR
1934,,MCO
1934,38.4,MDA
1934,34.6,MDG
1934,31.1,MDV
1934,38.3,MEX
1934,,MHL
1934,41.6,MKD
1934,33.4,MLI
1934,56.4,MLT
1934,31.8,MMR
1934,51.7,MNE
1934,29.6,MNG
1934,40.4,MOZ
1934,38.9,MRT
1934,37.0,MUS
1934,29.2,MWI
1934,35.2,MYS
1934,41.8,NAM
1934,32.9,NER
1934,38.7,NGA
1934,35.3,NIC
1934,66.7,NLD
1934,66.5,NOR
1934,37.4,NPL
1934,,NRU
1934,62.8,NZL
1934,37.3,OMN
1934,37.0,PAK
1934,41.3,PAN
1934,32.4,PER
1934,37.4,PHL
1934,,PLW
1934,43.4,PNG
1934,51.2,POL
1934,38.4,
1934,45.6,PRT
1934,37.8,PRY
1934,36.7,
1934,35.8,QAT
1934,43.8,ROU
1934,38.2,RUS
1934,31.1,RWA
1934,38.3,SAU
1934,33.4,SDN
1934,32.0,SEN
1934,44.5,SGP
1934,24.1,SLB
1934,32.7,SLE
1934,33.2,SLV
1934,,SMR
1934,37.2,SOM
1934,43.7,SRB
1934,43.1,SSD
1934,28.4,STP
1934,42.5,SUR
1934,51.7,
1934,49.6,SVN
1934,65.1,SWE
1934,34.1,SWZ
1934,55.3,SYC
1934,35.0,SYR
1934,37.5,TCD
1934,39.3,TGO
1934,37.7,THA
1934,36.2,TJK
1934,33.3,TKM
1934,39.8,TLS
1934,40.8,TON
1934,47.8,TTO
1934,35.3,TUN
1934,38.6,TUR
1934,,TUV
1934,46.3,TWN
1934,34.4,TZA
1934,29.9,UGA
1934,42.5,UKR
1934,44.4,URY
1934,60.4,USA
1934,39.7,UZB
1934,38.9,VCT
1934,35.9,VEN
1934,32.9,VNM
1934,27.5,VUT
1934,29.7,WSM
1934,30.2,YEM
1934,41.1,ZAF
1934,36.3,ZMB
1934,37.1,ZWE
1935,39.9,AFG
1935,39.3,AGO
1935,39.6,ALB
1935,,AND
1935,40.9,ARE
1935,55.6,ARG
1935,47.5,ARM
1935,45.5,ATG
1935,65.4,AUS
1935,57.6,AUT
1935,30.9,AZE
1935,32.7,BDI
1935,60.2,BEL
1935,39.4,BEN
1935,34.0,BFA
1935,29.7,BGD
1935,50.6,BGR
1935,36.0,BHR
1935,46.0,BHS
1935,43.0,BIH
1935,54.0,BLR
1935,41.3,BLZ
1935,30.7,BOL
1935,32.9,BRA
1935,45.4,BRB
1935,42.8,BRN
1935,35.4,BTN
1935,37.6,BWA
1935,38.2,CAF
1935,62.7,CAN
1935,62.2,CHE
1935,36.6,CHL
1935,35.8,CHN
1935,39.8,
1935,31.5,CMR
1935,36.3,
1935,33.0,
1935,38.2,COL
1935,35.1,COM
1935,38.6,CPV
1935,45.5,CRI
1935,49.6,CUB
1935,46.3,CYP
1935,57.5,CZE
1935,61.2,DEU
1935,38.5,DJI
1935,,DMA
1935,63.2,DNK
1935,36.4,DOM
1935,40.8,DZA
1935,34.6,ECU
1935,35.1,EGY
1935,33.2,ERI
1935,52.7,ESP
1935,56.3,EST
1935,27.5,ETH
1935,57.5,FIN
1935,40.8,FJI
1935,58.9,FRA
1935,35.3,
1935,39.4,GAB
1935,62.2,GBR
1935,45.4,GEO
1935,37.2,GHA
1935,35.4,GIN
1935,46.2,GMB
1935,29.8,GNB
1935,33.6,GNQ
1935,54.2,GRC
1935,48.9,GRD
1935,27.2,GTM
1935,42.0,GUY
1935,48.5,
1935,35.6,HND
1935,44.8,HRV
1935,33.0,HTI
1935,53.5,HUN
1935,34.0,IDN
1935,36.8,IND
1935,59.0,IRL
1935,25.6,IRN
1935,46.6,IRQ
1935,59.8,ISL
1935,35.6,ISR
1935,56.3,ITA
1935,44.6,JAM
1935,38.7,JOR
1935,48.5,JPN
1935,41.6,KAZ
1935,29.5,KEN
1935,36.3,
1935,39.6,KHM
1935,27.0,KIR
1935,,
1935,39.5,KOR
1935,31.8,KWT
1935,31.0,
1935,29.4,LBN
1935,35.2,LBR
1935,40.3,LBY
1935,39.5,
1935,29.4,LKA
1935,39.9,LSO
1935,58.3,LTU
1935,59.9,LUX
1935,58.1,LVA
1935,32.8,MAR
1935,,MCO
1935,39.4,MDA
1935,34.7,MDG
1935,31.0,MDV
1935,40.5,MEX
1935,,MHL
1935,42.1,MKD
1935,33.5,MLI
1935,56.8,MLT
1935,31.8,MMR
1935,52.7,MNE
1935,29.6,MNG
1935,40.6,MOZ
1935,39.0,MRT
1935,36.1,MUS
1935,29.2,MWI
1935,36.3,MYS
1935,41.9,NAM
1935,32.9,NER
1935,38.9,NGA
1935,36.0,NIC
1935,66.6,NLD
1935,66.1,NOR
1935,37.5,NPL
1935,,NRU
1935,63.2,NZL
1935,37.4,OMN
1935,37.5,PAK
1935,42.0,PAN
1935,32.3,PER
1935,38.1,PHL
1935,,PLW
1935,43.6,PNG
1935,51.7,POL
1935,39.5,
1935,46.6,PRT
1935,39.2,PRY
1935,36.8,
1935,35.9,QAT
1935,44.9,ROU
1935,39.6,RUS
1935,31.5,RWA
1935,38.4,SAU
1935,33.5,SDN
1935,32.4,SEN
1935,45.3,SGP
1935,25.2,SLB
1935,32.9,SLE
1935,34.0,SLV
1935,,SMR
1935,37.3,SOM
1935,44.4,SRB
1935,43.4,SSD
1935,28.3,STP
1935,43.5,SUR
1935,52.1,
1935,50.5,SVN
1935,65.0,SWE
1935,34.1,SWZ
1935,55.5,SYC
1935,35.1,SYR
1935,37.6,TCD
1935,39.4,TGO
1935,39.2,THA
1935,37.7,TJK
1935,34.8,TKM
1935,39.9,TLS
1935,42.1,TON
1935,48.4,TTO
1935,35.8,TUN
1935,38.7,TUR
1935,,TUV
1935,46.6,TWN
1935,34.4,TZA
1935,30.3,UGA
1935,53.1,UKR
1935,45.7,URY
1935,61.1,USA
1935,41.3,UZB
1935,39.8,VCT
1935,36.1,VEN
1935,33.0,VNM
1935,28.7,VUT
1935,31.2,WSM
1935,30.3,YEM
1935,41.7,ZAF
1935,36.3,ZMB
1935,37.2,ZWE
1936,40.1,AFG
1936,39.5,AGO
1936,40.4,ALB
1936,,AND
1936,41.1,ARE
1936,56.6,ARG
1936,49.2,ARM
1936,46.3,ATG
1936,65.6,AUS
1936,57.9,AUT
1936,32.0,AZE
1936,32.7,BDI
1936,60.2,BEL
1936,39.5,BEN
1936,34.1,BFA
1936,30.4,BGD
1936,51.1,BGR
1936,37.0,BHR
1936,46.8,BHS
1936,43.5,BIH
1936,54.8,BLR
1936,42.3,BLZ
1936,30.7,BOL
1936,33.4,BRA
1936,46.3,BRB
1936,43.4,BRN
1936,35.5,BTN
1936,37.6,BWA
1936,38.4,CAF
1936,62.9,CAN
1936,63.2,CHE
1936,36.6,CHL
1936,36.2,CHN
1936,39.9,
1936,31.6,CMR
1936,36.4,
1936,33.0,
1936,38.9,COL
1936,35.2,COM
1936,39.8,CPV
1936,46.0,CRI
1936,50.4,CUB
1936,46.3,CYP
1936,57.9,CZE
1936,61.5,DEU
1936,38.6,DJI
1936,,DMA
1936,63.7,DNK
1936,37.7,DOM
1936,42.3,DZA
1936,34.6,ECU
1936,33.2,EGY
1936,33.2,ERI
1936,50.9,ESP
1936,56.8,EST
1936,23.0,ETH
1936,56.4,FIN
1936,42.0,FJI
1936,59.4,FRA
1936,36.3,
1936,39.5,GAB
1936,62.0,GBR
1936,47.0,GEO
1936,37.9,GHA
1936,35.5,GIN
1936,46.5,GMB
1936,30.0,GNB
1936,33.7,GNQ
1936,54.7,GRC
1936,49.5,GRD
1936,28.0,GTM
1936,42.6,GUY
1936,49.4,
1936,36.0,HND
1936,45.5,HRV
1936,33.1,HTI
1936,54.1,HUN
1936,34.5,IDN
1936,37.3,IND
1936,59.2,IRL
1936,25.6,IRN
1936,46.8,IRQ
1936,63.1,ISL
1936,38.0,ISR
1936,56.8,ITA
1936,45.0,JAM
1936,39.8,JOR
1936,48.9,JPN
1936,43.4,KAZ
1936,29.9,KEN
1936,37.9,
1936,39.7,KHM
1936,28.2,KIR
1936,,
1936,40.5,KOR
1936,31.9,KWT
1936,30.9,
1936,29.4,LBN
1936,35.3,LBR
1936,40.5,LBY
1936,40.3,
1936,45.1,LKA
1936,40.0,LSO
1936,58.9,LTU
1936,62.1,LUX
1936,57.6,LVA
1936,32.8,MAR
1936,,MCO
1936,40.3,MDA
1936,34.7,MDG
1936,31.0,MDV
1936,38.4,MEX
1936,,MHL
1936,42.6,MKD
1936,33.7,MLI
1936,56.9,MLT
1936,31.8,MMR
1936,53.7,MNE
1936,29.6,MNG
1936,40.8,MOZ
1936,39.2,MRT
1936,36.2,MUS
1936,29.1,MWI
1936,37.5,MYS
1936,42.1,NAM
1936,32.9,NER
1936,39.0,NGA
1936,36.6,NIC
1936,66.9,NLD
1936,66.1,NOR
1936,37.5,NPL
1936,,NRU
1936,63.7,NZL
1936,37.5,OMN
1936,38.1,PAK
1936,42.8,PAN
1936,32.3,PER
1936,38.8,PHL
1936,,PLW
1936,43.8,PNG
1936,52.2,POL
1936,40.5,
1936,47.7,PRT
1936,40.7,PRY
1936,37.9,
1936,36.0,QAT
1936,45.9,ROU
1936,41.1,RUS
1936,31.8,RWA
1936,38.5,SAU
1936,33.5,SDN
1936,32.8,SEN
1936,46.1,SGP
1936,26.3,SLB
1936,33.0,SLE
1936,34.8,SLV
1936,,SMR
1936,37.5,SOM
1936,45.0,SRB
1936,43.6,SSD
1936,29.1,STP
1936,44.4,SUR
1936,52.6,
1936,51.5,SVN
1936,64.8,SWE
1936,34.2,SWZ
1936,55.8,SYC
1936,36.4,SYR
1936,37.7,TCD
1936,39.5,TGO
1936,40.8,THA
1936,39.4,TJK
1936,36.4,TKM
1936,40.1,TLS
1936,43.4,TON
1936,49.0,TTO
1936,36.4,TUN
1936,38.8,TUR
1936,,TUV
1936,45.8,TWN
1936,34.5,TZA
1936,30.6,UGA
1936,54.0,UKR
1936,47.0,URY
1936,60.5,USA
1936,43.0,UZB
1936,40.7,VCT
1936,36.3,VEN
1936,33.2,VNM
1936,29.9,VUT
1936,32.7,WSM
1936,30.4,YEM
1936,42.4,ZAF
1936,36.4,ZMB
1936,37.3,ZWE
1937,40.3,AFG
1937,39.6,AGO
1937,41.3,ALB
1937,,AND
1937,41.3,ARE
1937,57.7,ARG
1937,48.2,ARM
1937,47.2,ATG
1937,66.1,AUS
1937,58.2,AUT
1937,31.1,AZE
1937,32.7,BDI
1937,60.2,BEL
1937,39.7,BEN
1937,34.2,BFA
1937,31.1,BGD
1937,51.5,BGR
1937,37.9,BHR
1937,47.6,BHS
1937,44.1,BIH
1937,53.5,BLR
1937,43.2,BLZ
1937,30.6,BOL
1937,33.8,BRA
1937,47.2,BRB
1937,44.0,BRN
1937,35.6,BTN
1937,37.7,BWA
1937,38.5,CAF
1937,61.5,CAN
1937,63.6,CHE
1937,36.6,CHL
1937,34.0,CHN
1937,40.1,
1937,31.6,CMR
1937,36.4,
1937,33.0,
1937,39.6,COL
1937,35.2,COM
1937,40.9,CPV
1937,46.5,CRI
1937,51.1,CUB
1937,46.2,CYP
1937,58.3,CZE
1937,61.8,DEU
1937,38.8,DJI
1937,,DMA
1937,64.2,DNK
1937,39.0,DOM
1937,40.2,DZA
1937,34.6,ECU
1937,36.6,EGY
1937,33.3,ERI
1937,47.2,ESP
1937,57.7,EST
1937,29.0,ETH
1937,57.3,FIN
1937,43.2,FJI
1937,59.7,FRA
1937,37.3,
1937,39.6,GAB
1937,62.0,GBR
1937,46.1,GEO
1937,38.5,GHA
1937,35.6,GIN
1937,46.8,GMB
